product_id,sku,name,url_key,brand,price,original_price,discount,discount_rate,rating,review_count,sold,thumbnail,seller_id,category_id
278899137,2435429871266,Bếp từ đôi Hafele HS-I5521FG - 536.66.850 Hàng Chính Hãng,bep-tu-doi-hafele-hs-i5521fg-536-66-850-hang-chinh-hang-p278899137,HAFELE,2927000,5990000,3063000,51,0.0,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/84/80/5f/c03ea82b99f0322ca705640e88b09cde.jpg,1,1882
278755975,6352687874836,Máy xay tỏi ớt mini Elmich PBE9220 - Hàng chính hãng,may-xay-toi-ot-mini-elmich-pbe9220-hang-chinh-hang-p278755975,Elmich,332000,897000,565000,63,0.0,0,86,https://salt.tikicdn.com/cache/280x280/ts/product/13/fa/68/acb1c32af67e43f4356652234b86fc62.jpg,1,1882
278755966,5372359771267,Máy đánh sữa tạo bọt chạy pin Elmich MFE9137 - Hàng chính hãng,may-danh-sua-tao-bot-chay-pin-elmich-mfe9137-hang-chinh-hang-p278755966,Elmich,180000,462000,282000,61,4.3,6,46,https://salt.tikicdn.com/cache/280x280/ts/product/65/96/14/f25b08ca463e94685b3ee9e2836d2d89.jpg,1,1882
278731325,3171552724782,Nồi cơm điện Philips Series 1000 HD3008/30 - Hàng chính hãng,noi-com-dien-philips-series-1000-hd3008-30-hang-chinh-hang-p278731325,Philips,589000,980000,391000,40,0.0,0,5,https://salt.tikicdn.com/cache/280x280/ts/product/41/e2/1e/3d440615f78449d6faae58816d7a28c4.png,1,1882
278720408,6323296111690,"Nồi cơm điện Elmich 1.8L RCE9250, Công nghệ ủ nhiệt 3D - Hàng chính hãng",noi-com-dien-elmich-1-8l-rce9250-cong-nghe-u-nhiet-3d-hang-chinh-hang-p278720408,Elmich,840000,2400000,1560000,65,0.0,0,9,https://salt.tikicdn.com/cache/280x280/ts/product/d0/ae/64/3b9aaebab528d712cd6d7b2569c8bb9c.jpg,1,1882
278669378,6420764488718,"Nồi chiên không dầu Bear QZG-J15M1 (AF-4H15K), Dung tích 5 lít, Công suất 1500W Hàng Chính Hãng",noi-chien-khong-dau-bear-qzg-j15m1-dung-tich-5-lit-cong-suat-1500w-hang-chinh-hang-p278669378,Bear,815000,1340000,525000,39,5.0,1,18,https://salt.tikicdn.com/cache/280x280/ts/product/9d/53/e2/91243cf54662e8d0dfa2163e3f439652.jpg,1,1882
277933360,6031653359984,Nồi lẩu điện BEAR 1.2L công suất 500W DRG-Z12K1 (MC-4H12J) - Hàng Chính Hãng,noi-lau-dien-bear-1-2l-cong-suat-500w-drg-z12k1-mc-4h12j-p277933360,Bear,300000,496000,196000,40,5.0,3,29,https://salt.tikicdn.com/cache/280x280/ts/product/aa/93/b3/84a604ca1e396a03882cc3e83a629a84.jpg,1,1882
277809791,5418758773267,Máy xay sinh tố cầm tay 400ml Elmich BLE9215 - Hàng chính hãng,may-xay-sinh-to-cam-tay-400ml-elmich-ble9215-p277809791,Elmich,425000,1214000,789000,65,4.6,9,75,https://salt.tikicdn.com/cache/280x280/ts/product/af/06/07/709c68a2a4859c0efb9f25a572d2c2fa.jpg,1,1882
277780931,3566438124554,Bàn là hơi nước cầm tay Elmich SIE9161 / SIE9163 / SIE9164 - Hàng chính hãng,ban-la-hoi-nuoc-cam-tay-elmich-sie9161-sie9163-sie9164-p277780931,Elmich,811000,2134000,1323000,62,4.8,9,86,https://salt.tikicdn.com/cache/280x280/ts/product/bf/9e/2e/35311d66240446ea617fa0db2f8eadca.jpg,1,1882
277512229,9588416402208,Nồi cơm điện Kangaroo 1 lít KGRC10M1 - Hàng chính hãng,noi-com-dien-kangaroo-1-lit-kgrc10m1-hang-chinh-hang-p277512229,Kangaroo,518000,890000,372000,42,5.0,2,21,https://salt.tikicdn.com/cache/280x280/ts/product/bb/f9/9b/df18d0886f3b79d19b72b8fb2d4599ac.jpg,1,1882
276438100,4023375750964,Bàn ủi hơi nước Bear IR-4H15H 1500W - Hàng chính hãng,ban-ui-hoi-nuoc-bear-dyd-b15m5-1500w-hang-chinh-hang-p276438100,Bear,678000,1280000,602000,47,5.0,2,16,https://salt.tikicdn.com/cache/280x280/ts/product/52/6e/3a/57c1044ff0e8aba8d5b1884a051b2f98.jpg,1,1882
276388764,3725821683108,"Lò vi sóng Toshiba MWP-MM20P(WH) - Dung tích 20 lít, 5 mức công suất, Kết hợp chống thấm 3 lớp, Kháng khuẩn bên trong lò - Hàng chính hãng",lo-vi-song-toshiba-mwp-mm20p-wh-dung-tich-20-lit-5-muc-cong-suat-ket-hop-chong-tham-3-lop-khang-khuan-ben-trong-lo-hang-chinh-hang-p276388764,Toshiba,1266000,1890000,624000,33,5.0,10,161,https://salt.tikicdn.com/cache/280x280/ts/product/58/51/a3/00cedfad1e84263d95860fd3920c3ed8.png,1,1882
276235667,1491430629070,Nồi hấp hơi nước BEAR 6L 2 tầng (EFS-4H60V / DZG-C60Q8) - Hàng Chính Hãng,noi-hap-hoi-nuoc-bear-6l-2-tang-efs-4h60v-dzg-c60q8-p276235667,Bear,505000,1190000,685000,58,5.0,2,24,https://salt.tikicdn.com/cache/280x280/ts/product/4a/8c/92/c14dca3593e22dabbc51d2b3f39a3448.jpg,1,1882
275515112,6473999621942,"Nồi áp suất Elmich PCE-1805G dung tích 2,5L - Hàng Chính Hãng",noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112,Elmich,966000,2477000,1511000,61,4.8,225,191,https://salt.tikicdn.com/cache/280x280/ts/product/27/f7/56/c959903143056408f9793563165ec12f.jpg,1,1882
275512782,6551353764284,"Máy xay thịt, xay thực phẩm cho bé Elmich CHE-8665, 6 lưỡi inox 304 xay nhanh, nhuyễn mịn, đảo trộn đồng đều các loại thực phẩm, an toàn tuyệt đối với trẻ nhỏ - Hàng chính hãng",may-xay-thuc-pham-cho-be-elmich-che-8665-hang-chinh-hang-p275512782,Elmich,482000,1236000,754000,61,5.0,23,141,https://salt.tikicdn.com/cache/280x280/ts/product/39/0a/1c/f5a58b993db2f82e68df62414816b78e.jpg,1,1882
275494225,2674817114519,Nồi chiên không dầu Philips 6.2 lít NA230/00  - Hàng chính hãng,noi-chien-khong-dau-philips-6-2-lit-na230-00-hang-chinh-hang-p275494225,Philips,2023000,2999000,976000,33,5.0,14,73,https://salt.tikicdn.com/cache/280x280/ts/product/8b/bb/89/896b8c633ff1283a761adbe157c07992.jpg,1,1882
274962252,7341422282304,"Lẩu điện Kangaroo KG40EH1, dung tích 4L, công suất 1300W, cấu trúc đĩa truyền nhiệt giúp truyền nhiệt nhanh và đều, an toàn tự ngắt khi quá nhiệt  - Hàng chính hãng",lau-dien-kangaroo-kg40eh1-hang-chinh-hang-p274962252,Kangaroo,611000,937000,326000,35,5.0,5,47,https://salt.tikicdn.com/cache/280x280/ts/product/0b/ab/79/66ff473285c725d395ea02d886835c20.jpg,1,1882
274962250,3095531177425,"Lẩu điện Kangaroo KG50EH1, dung tích 5L, công suất 1500W, cấu trúc đĩa truyền nhiệt giúp truyền nhiệt nhanh và đều - Hàng chính hãng",lau-dien-kangaroo-kg50eh1-hang-chinh-hang-p274962250,Kangaroo,735000,1250000,515000,41,5.0,5,51,https://salt.tikicdn.com/cache/280x280/ts/product/08/58/4c/5136ba2234b9373c7ae2aa75a1c86f93.jpg,1,1882
273707841,7365237725441,Máy sưởi gốm Elmich THE-3938 - Hàng Chính Hãng,may-suoi-gom-elmich-the-3938-hang-chinh-hang-p273707841,Elmich,614000,1561000,947000,61,5.0,1,17,https://salt.tikicdn.com/cache/280x280/ts/product/78/4d/f6/ee83c91315a07ecfad0aca84a7ce5c26.jpg,1,1882
273705605,4494736291160,Máy Sấy Tóc Công Suất Lớn 2200W Tặng Kèm 5 Phụ Kiện - Hàng chính hãng,may-say-toc-cong-suat-lon-2200w-tang-kem-luoc-5-phu-kien-p273705605,PEAFLO,155000,155000,0,0,5.0,2,46,https://salt.tikicdn.com/cache/280x280/ts/product/76/f4/d2/b354a5c4ec094a0fe01dbc735e9d1205.jpg,115414,1882
273640530,5181582426098,Máy sấy tóc Elmich HDE-1812 - Hàng Chính Hãng,may-say-toc-elmich-hde-1812-hang-chinh-hang-p273640530,Elmich,290000,829000,539000,65,5.0,10,67,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/d1/91/17/2e12801c39b9887ef47cbaf266e18655.png,1,1882
273561794,2066609239842,"Nồi nấu chậm, nấu cháo, chưng yến 1L Elmich SCE-8524OL - Hàng Chính Hãng",noi-nau-cham-1l-elmich-sce-8524ol-hang-chinh-hang-p273561794,Elmich,545000,1557000,1012000,65,5.0,88,853,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/81/bb/70/ef4186b242b3486df23ad4f10f2128f5.png,1,1882
273358997,7260780290060,Bếp điện từ Elmich ICE 3879 - Hàng Chính Hãng,bep-dien-tu-elmich-ice-3879-hang-chinh-hang-p273358997,Elmich,1120000,3200000,2080000,65,5.0,34,160,https://salt.tikicdn.com/cache/280x280/ts/product/95/71/d0/169bf33f845b7a9eab506926e1fc6ef2.jpg,1,1882
273358116,5411710119985,Máy sấy tóc Elmich HDE 1823 - Hàng Chính Hãng,may-say-toc-elmich-hde-1823-hang-chinh-hang-p273358116,Elmich,395000,1005000,610000,61,4.8,42,405,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/6d/dc/0d/4e7f309d90b5db744a80caa78dec7302.png,1,1882
272428559,1072092537495,Ấm siêu tốc Elmich KEE 8457 - Hàng Chính Hãng,am-sieu-toc-elmich-kee-8457-hang-chinh-hang-p272428559,Elmich,635000,1588000,953000,60,4.3,16,82,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/03/fe/42/12e8e7561811200a1d6a020345465073.png,1,1882
271199608,1513307558118,"Máy làm sữa hạt Elmich CBE-3904OL, công suất 800W, 7 chế độ nấu được thiết lập sẵn, lưỡi dao 3 tầng 8 cánh giúp xay nhuyễn - Hàng chính hãng",may-lam-sua-hat-elmich-cbe-3904-ol-800w-hang-chinh-hang-p271199608,Elmich,1588000,4146000,2558000,62,4.8,94,622,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/00/0b/c0/c1087c39afee6c2886508b0491328568.png,1,1882
263967937,2102149990880,Máy pha cà phê Bear SB-CF06A - Hàng chính hãng,may-pha-ca-phe-bear-sb-cf06a-hang-chinh-hang-p263967937,Bear,452000,850000,398000,47,4.8,47,218,https://salt.tikicdn.com/cache/280x280/ts/product/b4/ec/5b/8e5ca266b396e1dd8060501899441025.jpg,1,1882
263079162,5431310277547,Máy Lọc Không Khí Philips AC0650 (39m2) - Hàng Chính Hãng,may-loc-khong-khi-philips-ac0650-39m2-hang-chinh-hang-p263079162,Philips,1949000,2899000,950000,33,5.0,9,67,https://salt.tikicdn.com/cache/280x280/ts/product/f7/f0/fd/09d60069df733bbf7387174f3c257236.jpg,1,1882
242747639,9828976090384,"Nồi điện đa năng Locknlock Electric multi pot EJP436IVY 220V, 50Hz, 600W, 1.5L- Màu ngà - Hàng chính hãng",noi-dien-da-nang-locknlock-electric-multi-pot-ejp436ivy-220v-50hz-600w-1-5l-mau-nga-hang-chinh-hang-p242747639,LocknLock,918000,1224000,306000,25,4.8,143,957,https://salt.tikicdn.com/cache/280x280/ts/product/60/86/2b/b1680842bafcccd1cb9a1658426a943c.jpg,1,1882
225100706,2472213017450,"Bếp hồng ngoại Daewoo công suất 2200W, điều khiển cảm ứng - Hàng chính hãng",bep-hong-ngoai-daewoo-cong-suat-2200w-dieu-khien-cam-ung-hang-chinh-hang-p225100706,Daewoo,1016000,1790000,774000,43,0.0,0,7,https://salt.tikicdn.com/cache/280x280/ts/product/92/33/87/327bdf02fd517d53191298b38b96c6a0.png,1,1882
194479731,3813314681814,Bàn ủi hơi nước Philips DST8041/80 (3000W) - Hàng Chính Hãng,ban-ui-hoi-nuoc-philips-dst8041-80-3000w-hang-chinh-hang-p194479731,Philips,2980000,4199000,1219000,29,5.0,10,61,https://salt.tikicdn.com/cache/280x280/ts/product/fa/1a/ca/35a8ef7cd7eb28cc257ab0433634a761.jpg,1,1882
176150377,1235742766237,Máy sấy tóc SUNHOUSE SHD2313 (1000W) - Hàng chính hãng,may-say-toc-sunhouse-shd2313-1000w-hang-chinh-hang-p176150377,Sunhouse,226000,667000,441000,66,4.7,26,185,https://salt.tikicdn.com/cache/280x280/ts/product/d8/c0/b2/6cc8f42600ca81bd8f6632ad692d0a8e.png,1,1882
134550148,6269058055936,Nồi cơm điện tử Elmich RCE-1789 (1.2 Lít) - Hàng chính hãng,noi-com-dien-tu-elmich-rce-1789-1-2-lit-hang-chinh-hang-p134550148,Elmich,1136000,2913000,1777000,61,4.8,61,296,https://salt.tikicdn.com/cache/280x280/ts/product/b9/73/0b/fb78c523d47be01e98bd031eedc2e11c.jpg,1,1882
134333384,8716527770087,Máy đánh trứng Lock&Lock Hand Mixer EJM501DGRY 250-300W - Hàng chính hãng,may-danh-trung-lock-lock-hand-mixer-ejm501dgry-250-300w-hang-chinh-hang-p134333384,LocknLock,445550,1054000,608450,58,4.8,270,1048,https://salt.tikicdn.com/cache/280x280/ts/product/b0/71/8d/6d7f5c3e2df5b8aa4483f932cd281669.jpg,1,1882
110255220,8103561959401,Ấm đun nước siêu tốc Elmich Smartcook ICS-3859 (1.7 Lít) - Hàng chính hãng,am-dun-nuoc-sieu-toc-elmich-smartcook-ics-3859-1-7-lit-hang-chinh-hang-p110255220,Smartcook,330000,943000,613000,65,4.8,323,1630,https://salt.tikicdn.com/cache/280x280/ts/product/45/30/89/0830a6b493ed2ac287ceb6f35e0cf549.jpg,1,1882
81676555,5874818528600,Bàn Ủi Hơi Nước Philips STH3010/70 (1000W) - Hàng Chính Hãng,ban-ui-hoi-nuoc-philips-sth3010-70-1000w-hang-chinh-hang-p81676555,Philips,774000,1399000,625000,45,4.7,197,978,https://salt.tikicdn.com/cache/280x280/ts/product/31/4d/40/e8b521bb3a92d5a90607bd7139b250f4.jpg,1,1882
2407197,8473249851894,Lò Vi Sóng Có Nướng Sharp R-G322VN-S (23L) - Hàng chính hãng,lo-vi-song-co-nuong-sharp-r-g322vn-s-23l-hang-chinh-hang-p2407197,Sharp,2125000,3500000,1375000,39,4.6,51,241,https://salt.tikicdn.com/cache/280x280/ts/product/06/e1/84/442260c9e0b11237f7c6e464f0cf3c52.jpg,1,1882
2365901,4664747886523,Nồi Cơm Nắp Gài Toshiba RC-10JFM(H)VN (1L) - Hàng chính hãng,noi-com-nap-gai-toshiba-rc-10jfm-h-vn-1l-hang-chinh-hang-p2365901,Toshiba,501000,660000,159000,24,4.5,645,10431,https://salt.tikicdn.com/cache/280x280/ts/product/5c/21/16/9109f019cac4bf251806c731543bf4e1.jpg,1,1882
393735,5706888333890,Nồi Cơm Điện Midea CM06SA (0.6 Lít) - Hàng Chính Hãng,noi-com-dien-midea-cm06sa-0-6-lit-hang-chinh-hang-p393735,Midea,462000,1271000,809000,64,4.6,438,4308,https://salt.tikicdn.com/cache/280x280/ts/product/2e/59/95/51580f84eef4ab855dce2f3c5e32fc98.jpg,1,1882
392067,5706574018100,Bàn Ủi Khô Philips HD1172/01 (1000W) - Hàng chính hãng,ban-ui-kho-philips-hd1172-01-1000w-hang-chinh-hang-p392067,Philips,293000,389000,96000,25,4.6,1462,20288,https://salt.tikicdn.com/cache/280x280/ts/product/a6/2b/15/74a0961465c3046124158cc3c4bb44b7.jpg,1,1882
278960940,4111470469841,Nồi nấu chậm Elmich 3L SCE0489 - Hàng chính hãng,noi-nau-cham-elmich-3l-sce0489-hang-chinh-hang-p278960940,Elmich,850000,2429000,1579000,65,5.0,2,12,https://salt.tikicdn.com/cache/280x280/ts/product/fa/74/9c/6437bffc4a52fa799f297bee9dc59d37.jpg,1,1882
278849267,6991973560854,Máy vắt cam tự động Bear CZJ-A04B1 (JU-4H04X) - Hàng Chính Hãng,may-vat-cam-tu-dong-bear-czj-a04b1-ju-4h04x-hang-chinh-hang-p278849267,Bear,271000,480000,209000,44,0.0,0,14,https://salt.tikicdn.com/cache/280x280/ts/product/ef/25/09/277e87101a195ca0527ffd1262fca59f.jpg,1,1882
278848802,2380709188412,Máy xay thịt đa năng Bear QSJ-E03B2 (CH-5H03P42) - 1.8 Lít -Hàng Chính Hãng,may-xay-thit-da-nang-bear-qsj-e03b2-ch-5h03p42-2-lit-hang-chinh-hang-p278848802,Bear,328000,540000,212000,39,0.0,0,8,https://salt.tikicdn.com/cache/280x280/ts/product/43/e7/4c/799cbeddd30acc5ac8e696d63d61d719.jpg,1,1882
278730303,6412191050663,Máy Làm Sữa Hạt Daewoo DWSM-1310 1L Hàng Chính Hãng,may-lam-sua-hat-daewoo-dwsm-1310-1l-hang-chinh-hang-p278730303,Daewoo,782000,1490000,708000,48,5.0,1,18,https://salt.tikicdn.com/cache/280x280/ts/product/7f/a0/87/49623b24a43fe4418043e6cd0be1aa55.jpg,1,1882
278680988,9197080761819,Máy xay sinh tố cầm tay Elmich BLE9213 - Hàng chính hãng,may-xay-sinh-to-cam-tay-elmich-ble9213-hang-chinh-hang-p278680988,Elmich,593000,1521000,928000,61,5.0,2,14,https://salt.tikicdn.com/cache/280x280/ts/product/86/74/e7/d4b2472b03832aa0d698837eb05cbfe7.jpg,1,1882
278669360,4904736220321,"Nồi cơm điện 1.2L (0.3L gạo) Bear DFB-S12E6 (RC-5H12F), 300W Hàng Chính Hãng",noi-com-dien-1-2l-bear-dfb-s12e6-rc-5h12f-300w-hang-chinh-hang-p278669360,Bear,510000,890000,380000,43,5.0,1,10,https://salt.tikicdn.com/cache/280x280/ts/product/4e/05/46/f6acd0f3f9099b74000dd3eebc0175d8.jpg,1,1882
277933543,3738401896314,Nồi hấp điện BEAR 3 tầng 12L công suất 800W Xanh Lá (EFS-4H27E / DZG-CA2G2) - Hàng Chính Hãng,noi-hap-dien-bear-3-tang-12l-cong-suat-800w-efs-4h27e-dzg-ca2g2-p277933543,Bear,815000,1394000,579000,42,4.5,2,12,https://salt.tikicdn.com/cache/280x280/ts/product/a7/ba/47/0f9737efc8bea0b65defe332b3c9b5f1.jpg,1,1882
277812127,5580495634608,Nồi lẩu mini đa năng 1.5l Elmich MPE-9121 - Hàng chính hãng,noi-lau-mini-da-nang-1-5l-elmich-mpe-9121-p277812127,Elmich,478000,1292000,814000,63,5.0,3,47,https://salt.tikicdn.com/cache/280x280/ts/product/63/3e/87/e85957923ac774be6dc94696c32fa611.jpg,1,1882
277810122,5217347909262,Ấm đun nước siêu tốc Elmich 1.8L KEE-8457 - Hàng chính hãng,am-dun-nuoc-sieu-toc-elmich-1-8l-kee-8457-p277810122,Elmich,635000,990000,355000,36,5.0,2,25,https://salt.tikicdn.com/cache/280x280/ts/product/a0/ee/05/fbe186630b0649e64fd69b9e607722dc.jpg,1,1882
276946161,1749846492303,Lõi lọc nước số 2 Kangaroo Extra - Hàng chính hãng,loi-loc-nuoc-so-2-kangaroo-extra-hang-chinh-hang-p276946161,Kangaroo,68000,110000,42000,38,5.0,1,20,https://salt.tikicdn.com/cache/280x280/ts/product/ee/80/87/58565976dfea7fd9d96ffb131954fa07.jpg,1,1882
275513556,1151962801204,"Ấm đun siêu tốc Daewoo 1L DWK-GN10LCD Hàng Chính Hãng chỉnh nhiều mức nhiệt, bảo hành 2 năm",am-dun-sieu-toc-daewoo-1l-dwk-gn10lcd-chinh-nhieu-muc-nhiet-co-che-do-giu-nhiet-bao-hanh-2-nam-p275513556,Daewoo,922000,1390000,468000,34,4.7,10,60,https://salt.tikicdn.com/cache/280x280/ts/product/1f/04/52/1014328a68c5fbe7026402c98caabb8c.jpg,1,1882
275481664,6216616175510,Máy tỉa lông mũi Enchen EN005 Bỏ túi tiện lợi Dễ dàng làm sạch nhanh - Hàng chính hãng,may-tia-long-mui-enchen-en005-bo-tui-tien-loi-de-dang-lam-sach-nhanh-hang-chinh-hang-p275481664,Enchen,129000,129000,0,0,4.5,10,109,https://salt.tikicdn.com/cache/280x280/ts/product/0b/31/e7/0d5fbb78ebeb321271ae72b5f5646f05.jpg,312964,1882
275401155,9525687455130,"Máy làm sữa hạt Elmich CBE-8720, công suất xay 300W, công suất nấu 500W, dung tích xay nóng 600ml và xay lạnh 800ml, lưỡi dao với 10 cánh giúp xay nhuyễn, nhỏ gọn, dễ dàng lưu trữ và sử dụng - Hàng chính hãng",may-lam-sua-hat-elmich-cbe-8720-hang-chinh-hang-p275401155,Elmich,1307000,3414000,2107000,62,4.5,11,44,https://salt.tikicdn.com/cache/280x280/ts/product/f4/e9/c0/0fd6aae2a09260b210be4c5f3155e47c.jpg,1,1882
274554505,3057707593563,"Máy sấy tóc công nghệ ion Elmich HDE-8591, công suất 1900W, tay cầm gấp gọn tiện dụng, sấy ion với mật độ lên tới 1,2 triệu ion/m3 kèm lực gió khỏe - Hàng Chính Hãng",may-say-toc-cong-nghe-ion-elmich-hde-8591-cong-suat-1900w-tay-cam-gap-gon-tien-dung-say-ion-voi-mat-do-len-toi-1-2-trieu-ion-m3-kem-luc-gio-khoe-hang-chinh-hang-p274554505,Elmich,699000,1776000,1077000,61,5.0,22,179,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/07/9b/48/4726cbebfa61b6ec3cccdf624be7874c.png,1,1882
274541135,1776331492137,"Máy Đánh Trứng, Đánh Sữa Và Tạo Bọt Cafe Cầm Tay Di Động 3 Tốc Độ Sử Dụng Pin Sạc Cao Cấp - Giao màu ngẫu nhiên",may-danh-trung-danh-sua-va-tao-bot-cafe-cam-tay-di-dong-3-toc-do-su-dung-pin-sac-cao-cap-hang-chinh-hang-p274541135,PEAFLO,120000,165000,45000,27,4.5,38,401,https://salt.tikicdn.com/cache/280x280/ts/product/b7/98/b1/285b4462557f27ccb54f1dacd491a8b4.jpg,108828,1882
273905992,4254376998732,Lò vi sóng Toshiba MM-EM25PE(BM) 25 lít - Hàng Chính Hãng,lo-vi-song-toshiba-mm-em25pe-bm-25-lit-hang-chinh-hang-p273905992,Toshiba,1990000,2690000,700000,26,5.0,4,69,https://salt.tikicdn.com/cache/280x280/ts/product/b0/c4/d6/84a4f0e44da9f83bded581708af1ba66.jpg,1,1882
273310816,6182681810216,Máy Vắt Cam Lock&Lock EJJ231 (40W) - Hàng chính hãng,may-vat-cam-lock-lock-ejj231-40w-hang-chinh-hang-p273310816,LocknLock,257450,499000,241550,48,4.7,3894,28805,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/7f/d0/2d/aac8b8cba837517fa4765c445e7421c5.jpg,1,1882
271199622,3977939762861,Máy xay sinh tố cầm tay Elmich BLE 3890 (55W) - Hàng chính hãng,may-xay-sinh-to-cam-tay-elmich-ble-3890-55w-hang-chinh-hang-p271199622,Elmich,534000,1250000,716000,57,4.7,27,287,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/7e/9b/cf/1163e7a942cb2ed0670c6d2eca3cba40.png,1,1882
263079168,3281376822652,Bàn Ủi Hơi Nước Philips DST5040/80 (2600W) - Hàng Chính Hãng,ban-ui-hoi-nuoc-philips-dst5040-80-2600w-hang-chinh-hang-p263079168,Philips,1389000,1899000,510000,27,5.0,9,66,https://salt.tikicdn.com/cache/280x280/ts/product/c8/6a/3c/3b4a107140cb3f646c44fed0f280a1af.jpg,1,1882
262733056,9564750065784,Máy Sấy Tóc LocknLock - Trắng ENA136WHT 2000-2200W - Hàng chính hãng,may-say-toc-lock-lock-ena136-2000-2200w-hang-chinh-hang-p262733056,LocknLock,471000,865000,394000,46,4.8,980,2364,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/fd/5a/68/59a7b194edefa0aed398e4a632fc3977.jpg,1,1882
221044081,7391590462970,Máy Hút Bụi Cầm Tay Không Dây Sử Dụng Pin Sạc DAMAS DA113C - Hút bụi khô và nước tiện dụng - Sử dụng cho gia đình và xe hơi - Công suất mạnh mẽ lên tới 120W - Hàng Chính Hãng,may-hut-bui-cam-tay-khong-day-su-dung-pin-sac-damas-da113c-hang-chinh-hang-p221044081,Damas,389000,690000,301000,44,4.5,155,2106,https://salt.tikicdn.com/cache/280x280/ts/product/3b/ab/73/98d846fdec59de2b24c69694fa7dc01d.jpg,44857,1882
208201618,4662368622103,Bàn ủi hơi nước Philips DST1040/30 2000W mặt đế chống dính - Hàng Chính Hãng,ban-ui-hoi-nuoc-philips-dst1040-30-2000w-mat-de-chong-dinh-hang-chinh-hang-p208201618,Philips,475000,669000,194000,29,5.0,17,134,https://salt.tikicdn.com/cache/280x280/ts/product/58/8a/2e/3b76e6f9e59f8836a438f65361ffc844.jpg,1,1882
199739900,1268154540857,"Bàn Ủi Hơi Nước Trụ Đứng Philips STE3170 /80 Có Cầu Ủi StyleBoard nghiêng, Premium (2000W) - Hàng Chính Hãng",ban-ui-hoi-nuoc-tru-dung-philips-ste3170-80-co-cau-ui-styleboard-nghieng-premium-2000w-hang-chinh-hang-p199739900,Philips,2770000,5259000,2489000,47,4.3,4,37,https://salt.tikicdn.com/cache/280x280/ts/product/2c/3d/92/d5ebe5e440717856e89f7d2db2b6d993.jpg,1,1882
194479732,6946211459795,Nồi Chiên Không Dầu Philips HD9280 /90 Essential size XL Digital Connected - Hàng Chính Hãng,noi-chien-khong-dau-philips-hd9280-90-essential-size-xl-digital-connected-hang-chinh-hang-p194479732,Philips,2480000,4999000,2519000,50,5.0,39,225,https://salt.tikicdn.com/cache/280x280/ts/product/18/74/45/0102ff420260c69bdf742155e629b605.jpg,1,1882
188042106,7693469264383,Bàn ủi hơi nước cầm tay PHILIPS STH1000/10 (900W) - Hàng Chính Hãng,ban-ui-hoi-nuoc-cam-tay-philips-sth1000-10-900w-hang-chinh-hang-p188042106,Philips,700000,999000,299000,30,4.8,66,413,https://salt.tikicdn.com/cache/280x280/ts/product/66/b8/99/2a9fd4fdc7b1337818aac71e47c56f8f.jpg,1,1882
178462960,8897294004746,Máy Sấy tóc Philips - HP8108/00 - Dễ dàng sấy - Tạo nhiều kiểu tóc - Chính hãng,may-say-toc-dryer-philips-hp8108-p178462960,Philips,255000,339000,84000,25,5.0,27,209,https://salt.tikicdn.com/cache/280x280/ts/product/46/f8/c8/eebab8dce74a16d391d687fbe8a528f4.jpg,1,1882
155065478,9568031675304,"Máy Hút Bụi Cầm Tay Không Dây 9000Pa, Hút Bụi Ô Tô, Giường Nệm, Sofa, Laptop - HÀNG CHÍNH HÃNG",may-hut-bui-cam-tay-khong-day-9000pa-hut-bui-o-to-giuong-nem-sofa-laptop-hang-chinh-hang-p155065478,DORON,289000,289000,0,0,4.5,128,546,https://salt.tikicdn.com/cache/280x280/ts/product/02/35/76/a43a24f8745e24f2346b19cb91b89587.jpg,154892,1882
118137722,3065155885225,Bàn ủi hơi nước cầm tay Lock&Lock ENI223WHT 1600W - Hàng chính hãng,ban-ui-hoi-nuoc-cam-tay-lock-lock-eni223wht-1600w-hang-chinh-hang-p118137722,LocknLock,855000,1629000,774000,48,4.3,494,2724,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/7c/08/52/ca0c13de2e32f0dae6d3af06431166e1.jpg,1,1882
107137543,5980831145985,Bếp Từ Đơn Elmich ICE-1828OL (2100W) - Hàng Chính Hãng,bep-tu-don-elmich-ice-1828ol-2100w-hang-chinh-hang-p107137543,Elmich,1023000,2765000,1742000,63,4.8,182,742,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/4b/b7/ed/accc354731fe7febf75140dcf04df368.jpg,1,1882
